"","sector","variant","impactYear","impactType","region","model_type","model","year","driverValue","driverUnit","driverType","includeaggregate","sectorprimary","gdp_usd","national_pop","gdp_percap","reg_pop","annual_impacts"
"2553","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2014,-0.0199999999999999,"degrees Celsius","Temperature",1,1,18106162892985.9,317027583.651448,57112.2634959504,5088125.33610153,NA
"2554","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2015,0.05,"degrees Celsius","Temperature",1,1,18459285695743.1,319615728.064309,57754.6224259306,5143618.42012692,NA
"2555","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2016,0.12,"degrees Celsius","Temperature",1,1,18958714228021.1,321954318.948342,58886.3485041897,5193815.74895528,NA
"2556","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2017,0.19,"degrees Celsius","Temperature",1,1,19458142760299.1,324292909.832375,60001.7520283034,5244013.07778364,NA
"2557","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2018,0.26,"degrees Celsius","Temperature",1,1,19957571292577.1,326631500.716407,61101.1835931433,5294210.40661201,NA
"2558","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2019,0.33,"degrees Celsius","Temperature",1,1,20456999824855.1,328970091.60044,62184.9838243099,5344407.73544037,NA
"2559","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2020,0.4,"degrees Celsius","Temperature",1,1,20956428357133.1,331308682.484472,63253.4837299813,5394605.06426873,NA
"2560","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2021,0.47,"degrees Celsius","Temperature",1,1,21465660660476.6,333601009.719894,64345.3108205519,5443874.74185337,NA
"2561","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2022,0.54,"degrees Celsius","Temperature",1,1,21974892963820,335893336.955317,65422.2354126164,5493144.419438,NA
"2562","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2023,0.61,"degrees Celsius","Temperature",1,1,22484125267163.5,338185664.190739,66484.5605474344,5542414.09702263,NA
"2563","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2024,0.68,"degrees Celsius","Temperature",1,1,22993357570507,340477991.426162,67532.5811051534,5591683.77460726,NA
"2564","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2025,0.75,"degrees Celsius","Temperature",1,1,23502589873850.4,342770318.661584,68566.5840777027,5640953.4521919,NA
"2565","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2026,0.82,"degrees Celsius","Temperature",1,1,24040302568752.5,344892077.498275,69703.8411062742,5685400.27280331,NA
"2566","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2027,0.89,"degrees Celsius","Temperature",1,1,24578015263654.6,347013836.334965,70827.1909939924,5729847.09341472,NA
"2567","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2028,0.96,"degrees Celsius","Temperature",1,1,25115727958556.7,349135595.171656,71936.8872893304,5774293.91402612,NA
"2568","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2029,1.03,"degrees Celsius","Temperature",1,1,25653440653458.8,351257354.008346,73033.1774145551,5818740.73463753,NA
"2569","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2030,1.1,"degrees Celsius","Temperature",1,1,26191153348360.8,353379112.845037,74116.3028496427,5863187.55524894,NA
"2570","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2031,1.17,"degrees Celsius","Temperature",1,1,26735874599570.9,355266619.249009,75255.8026872533,5900697.35598732,NA
"2571","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2032,1.24,"degrees Celsius","Temperature",1,1,27280595850781,357154125.65298,76383.2583507309,5938207.15672569,NA
"2572","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2033,1.31,"degrees Celsius","Temperature",1,1,27825317101991.1,359041632.056952,77498.859791216,5975716.95746407,NA
"2573","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2034,1.38,"degrees Celsius","Temperature",1,1,28370038353201.2,360929138.460924,78602.792986393,6013226.75820245,NA
"2574","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2035,1.45,"degrees Celsius","Temperature",1,1,28914759604411.3,362816644.864895,79695.2400438476,6050736.55894083,NA
"2575","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2036,1.52,"degrees Celsius","Temperature",1,1,29554289118329.5,364505329.623376,81080.5404378212,6083551.13310074,NA
"2576","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2037,1.59,"degrees Celsius","Temperature",1,1,30193818632247.7,366194014.381857,82453.0643495513,6116365.70726065,NA
"2577","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2038,1.66,"degrees Celsius","Temperature",1,1,30833348146165.9,367882699.140337,83812.9877219474,6149180.28142056,NA
"2578","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2039,1.73,"degrees Celsius","Temperature",1,1,31472877660084.2,369571383.898817,85160.4832821713,6181994.85558047,NA
"2579","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2040,1.8,"degrees Celsius","Temperature",1,1,32112407174002.4,371260068.657298,86495.7206147711,6214809.42974038,NA
"2580","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2041,1.87,"degrees Celsius","Temperature",1,1,32728862360220.5,372791260.735664,87794.0708578671,6244157.47152376,NA
"2581","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2042,1.94,"degrees Celsius","Temperature",1,1,33345317546438.6,374322452.814029,89081.79911667,6273505.51330713,NA
"2582","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2043,2.01,"degrees Celsius","Temperature",1,1,33961772732656.6,375853644.892395,90359.0352100476,6302853.5550905,NA
"2583","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2044,2.08,"degrees Celsius","Temperature",1,1,34578227918874.7,377384836.970761,91625.9068499718,6332201.59687388,NA
"2584","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2045,2.15,"degrees Celsius","Temperature",1,1,35194683105092.8,378916029.049126,92882.5396840888,6361549.63865725,NA
"2585","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2046,2.22,"degrees Celsius","Temperature",1,1,35851270270951.7,380384206.573476,94250.1545842348,6389706.19209788,NA
"2586","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2047,2.29,"degrees Celsius","Temperature",1,1,36507857436810.5,381852384.097827,95607.2528473663,6417862.74553851,NA
"2587","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2048,2.36,"degrees Celsius","Temperature",1,1,37164444602669.4,383320561.622177,96953.9553145622,6446019.29897914,NA
"2588","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2049,2.43,"degrees Celsius","Temperature",1,1,37821031768528.3,384788739.146527,98290.3809826048,6474175.85241977,NA
"2589","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2050,2.5,"degrees Celsius","Temperature",1,1,38477618934387.1,386256916.670877,99616.6470390309,6502332.4058604,NA
"2590","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2051,2.57,"degrees Celsius","Temperature",1,1,39174934548149.5,387699228.826587,101044.654297396,6530152.56662052,NA
"2591","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2052,2.64,"degrees Celsius","Temperature",1,1,39872250161912,389141540.982296,102462.076038615,6557972.72738064,NA
"2592","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2053,2.71,"degrees Celsius","Temperature",1,1,40569565775674.4,390583853.138006,103869.029530363,6585792.88814076,NA
"2593","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2054,2.78,"degrees Celsius","Temperature",1,1,41266881389436.8,392026165.293715,105265.630314545,6613613.04890088,NA
"2594","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2055,2.85,"degrees Celsius","Temperature",1,1,41964197003199.2,393468477.449425,106651.992238929,6641433.209661,NA
"2595","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2056,2.92,"degrees Celsius","Temperature",1,1,42702265057880.1,394934316.760343,108124.979890752,6669658.42209944,NA
"2596","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2057,2.99,"degrees Celsius","Temperature",1,1,43440333112561,396400156.071261,109587.073686096,6697883.63453789,NA
"2597","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2058,3.06,"degrees Celsius","Temperature",1,1,44178401167241.9,397865995.382178,111038.394032155,6726108.84697633,NA
"2598","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2059,3.13,"degrees Celsius","Temperature",1,1,44916469221922.8,399331834.693096,112479.059568199,6754334.05941477,NA
"2599","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2060,3.2,"degrees Celsius","Temperature",1,1,45654537276603.7,400797674.004014,113909.187197894,6782559.27185322,NA
"2600","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2061,3.27,"degrees Celsius","Temperature",1,1,46433107197115.9,402266028.334648,115428.855350639,6810588.80867892,NA
"2601","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2062,3.34,"degrees Celsius","Temperature",1,1,47211677117628,403734382.665281,116937.469645158,6838618.34550462,NA
"2602","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2063,3.41,"degrees Celsius","Temperature",1,1,47990247038140.2,405202736.995915,118435.150250784,6866647.88233032,NA
"2603","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2064,3.48,"degrees Celsius","Temperature",1,1,48768816958652.3,406671091.326548,119922.015601281,6894677.41915602,NA
"2604","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2065,3.55,"degrees Celsius","Temperature",1,1,49547386879164.4,408139445.657182,121398.182426067,6922706.95598172,NA
"2605","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2066,3.62,"degrees Celsius","Temperature",1,1,50365963149617.2,409553758.849326,122977.660591187,6949518.56659978,NA
"2606","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2067,3.69,"degrees Celsius","Temperature",1,1,51184539420070,410968072.04147,124546.267465043,6976330.17721784,NA
"2607","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2068,3.76,"degrees Celsius","Temperature",1,1,52003115690522.8,412382385.233614,126104.114900696,7003141.7878359,NA
"2608","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2069,3.83,"degrees Celsius","Temperature",1,1,52821691960975.6,413796698.425758,127651.313221999,7029953.39845396,NA
"2609","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2070,3.9,"degrees Celsius","Temperature",1,1,53640268231428.3,415211011.617902,129187.971249642,7056765.00907202,NA
"2610","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2071,3.97,"degrees Celsius","Temperature",1,1,54497945907531.7,416525721.288318,130839.329055044,7081481.80390655,NA
"2611","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2072,4.04,"degrees Celsius","Temperature",1,1,55355623583635.1,417840430.958733,132480.295065324,7106198.59874108,NA
"2612","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2073,4.11,"degrees Celsius","Temperature",1,1,56213301259738.6,419155140.629149,134110.967064278,7130915.39357561,NA
"2613","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2074,4.18,"degrees Celsius","Temperature",1,1,57070978935842,420469850.299564,135731.441612714,7155632.18841014,NA
"2614","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2075,4.25,"degrees Celsius","Temperature",1,1,57928656611945.4,421784559.96998,137341.814067514,7180348.98324467,NA
"2615","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2076,4.32,"degrees Celsius","Temperature",1,1,58824020452704.1,422975630.397071,139071.890258743,7202699.74468751,NA
"2616","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2077,4.39,"degrees Celsius","Temperature",1,1,59719384293462.9,424166700.824161,140792.250257805,7225050.50613035,NA
"2617","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2078,4.46,"degrees Celsius","Temperature",1,1,60614748134221.7,425357771.251252,142502.97568542,7247401.26757319,NA
"2618","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2079,4.53,"degrees Celsius","Temperature",1,1,61510111974980.5,426548841.678343,144204.147250656,7269752.02901604,NA
"2619","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2080,4.6,"degrees Celsius","Temperature",1,1,62405475815739.2,427739912.105434,145895.844763621,7292102.79045888,NA
"2620","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2081,4.67,"degrees Celsius","Temperature",1,1,63334935768631.3,428822691.663863,147694.926131094,7312516.87971669,NA
"2621","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2082,4.74,"degrees Celsius","Temperature",1,1,64264395721523.4,429905471.222293,149484.945001535,7332930.96897451,NA
"2622","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2083,4.81,"degrees Celsius","Temperature",1,1,65193855674415.6,430988250.780722,151265.969678568,7353345.05823232,NA
"2623","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2084,4.88,"degrees Celsius","Temperature",1,1,66123315627307.7,432071030.339151,153038.067781134,7373759.14749013,NA
"2624","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2085,4.95,"degrees Celsius","Temperature",1,1,67052775580199.8,433153809.897581,154801.306252055,7394173.23674795,NA
"2625","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2086,5.02,"degrees Celsius","Temperature",1,1,68017671316982,434162144.077789,156664.214613781,7411786.43837582,NA
"2626","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2087,5.09,"degrees Celsius","Temperature",1,1,68982567053764.2,435170478.257997,158518.489879883,7429399.64000369,NA
"2627","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2088,5.16,"degrees Celsius","Temperature",1,1,69947462790546.4,436178812.438205,160364.191922908,7447012.84163156,NA
"2628","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2089,5.23,"degrees Celsius","Temperature",1,1,70912358527328.6,437187146.618414,162201.380063038,7464626.04325943,NA
"2629","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2090,5.3,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,7482239.2448873,NA
"2630","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2091,5.37,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,7482239.2448873,NA
"2631","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2092,5.44,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,7482239.2448873,NA
"2632","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2093,5.51,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,7482239.2448873,NA
"2633","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2094,5.58,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,7482239.2448873,NA
"2634","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2095,5.65,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,7482239.2448873,NA
"2635","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2096,5.72,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,7482239.2448873,NA
"2636","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2097,5.79,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,7482239.2448873,NA
"2637","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2098,5.86,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,7482239.2448873,NA
"2638","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2099,5.93,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,7482239.2448873,NA
"2639","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CanESM2",2100,6,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,7482239.2448873,NA
"2640","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2010,-0.3,"degrees Celsius","Temperature",1,1,16693671681957.2,306675006,54434.4056585988,4866153,NA
"2641","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2011,-0.23,"degrees Celsius","Temperature",1,1,17046794484714.4,309263150.412862,55120.6778497767,4921646.08402538,NA
"2642","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2012,-0.16,"degrees Celsius","Temperature",1,1,17399917287471.6,311851294.825724,55795.5588967345,4977139.16805077,NA
"2643","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2013,-0.0899999999999999,"degrees Celsius","Temperature",1,1,17753040090228.8,314439439.238586,56459.3300802778,5032632.25207615,NA
"2644","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2014,-0.0199999999999999,"degrees Celsius","Temperature",1,1,18106162892985.9,317027583.651448,57112.2634959504,5088125.33610153,NA
"2645","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2015,0.05,"degrees Celsius","Temperature",1,1,18459285695743.1,319615728.064309,57754.6224259306,5143618.42012692,NA
"2646","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2016,0.12,"degrees Celsius","Temperature",1,1,18958714228021.1,321954318.948342,58886.3485041897,5193815.74895528,NA
"2647","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2017,0.19,"degrees Celsius","Temperature",1,1,19458142760299.1,324292909.832375,60001.7520283034,5244013.07778364,NA
"2648","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2018,0.26,"degrees Celsius","Temperature",1,1,19957571292577.1,326631500.716407,61101.1835931433,5294210.40661201,NA
"2649","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2019,0.33,"degrees Celsius","Temperature",1,1,20456999824855.1,328970091.60044,62184.9838243099,5344407.73544037,NA
"2650","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2020,0.4,"degrees Celsius","Temperature",1,1,20956428357133.1,331308682.484472,63253.4837299813,5394605.06426873,NA
"2651","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2021,0.47,"degrees Celsius","Temperature",1,1,21465660660476.6,333601009.719894,64345.3108205519,5443874.74185337,NA
"2652","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2022,0.54,"degrees Celsius","Temperature",1,1,21974892963820,335893336.955317,65422.2354126164,5493144.419438,NA
"2653","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2023,0.61,"degrees Celsius","Temperature",1,1,22484125267163.5,338185664.190739,66484.5605474344,5542414.09702263,NA
"2654","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2024,0.68,"degrees Celsius","Temperature",1,1,22993357570507,340477991.426162,67532.5811051534,5591683.77460726,NA
"2655","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2025,0.75,"degrees Celsius","Temperature",1,1,23502589873850.4,342770318.661584,68566.5840777027,5640953.4521919,NA
"2656","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2026,0.82,"degrees Celsius","Temperature",1,1,24040302568752.5,344892077.498275,69703.8411062742,5685400.27280331,NA
"2657","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2027,0.89,"degrees Celsius","Temperature",1,1,24578015263654.6,347013836.334965,70827.1909939924,5729847.09341472,NA
"2658","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2028,0.96,"degrees Celsius","Temperature",1,1,25115727958556.7,349135595.171656,71936.8872893304,5774293.91402612,NA
"2659","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2029,1.03,"degrees Celsius","Temperature",1,1,25653440653458.8,351257354.008346,73033.1774145551,5818740.73463753,NA
"2660","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2030,1.1,"degrees Celsius","Temperature",1,1,26191153348360.8,353379112.845037,74116.3028496427,5863187.55524894,NA
"2661","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2031,1.17,"degrees Celsius","Temperature",1,1,26735874599570.9,355266619.249009,75255.8026872533,5900697.35598732,NA
"2662","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2032,1.24,"degrees Celsius","Temperature",1,1,27280595850781,357154125.65298,76383.2583507309,5938207.15672569,NA
"2663","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2033,1.31,"degrees Celsius","Temperature",1,1,27825317101991.1,359041632.056952,77498.859791216,5975716.95746407,NA
"2664","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2034,1.38,"degrees Celsius","Temperature",1,1,28370038353201.2,360929138.460924,78602.792986393,6013226.75820245,NA
"2665","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2035,1.45,"degrees Celsius","Temperature",1,1,28914759604411.3,362816644.864895,79695.2400438476,6050736.55894083,NA
"2666","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2036,1.52,"degrees Celsius","Temperature",1,1,29554289118329.5,364505329.623376,81080.5404378212,6083551.13310074,NA
"2667","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2037,1.59,"degrees Celsius","Temperature",1,1,30193818632247.7,366194014.381857,82453.0643495513,6116365.70726065,NA
"2668","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2038,1.66,"degrees Celsius","Temperature",1,1,30833348146165.9,367882699.140337,83812.9877219474,6149180.28142056,NA
"2669","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2039,1.73,"degrees Celsius","Temperature",1,1,31472877660084.2,369571383.898817,85160.4832821713,6181994.85558047,NA
"2670","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2040,1.8,"degrees Celsius","Temperature",1,1,32112407174002.4,371260068.657298,86495.7206147711,6214809.42974038,NA
"2671","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2041,1.87,"degrees Celsius","Temperature",1,1,32728862360220.5,372791260.735664,87794.0708578671,6244157.47152376,NA
"2672","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2042,1.94,"degrees Celsius","Temperature",1,1,33345317546438.6,374322452.814029,89081.79911667,6273505.51330713,NA
"2673","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2043,2.01,"degrees Celsius","Temperature",1,1,33961772732656.6,375853644.892395,90359.0352100476,6302853.5550905,NA
"2674","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2044,2.08,"degrees Celsius","Temperature",1,1,34578227918874.7,377384836.970761,91625.9068499718,6332201.59687388,NA
"2675","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2045,2.15,"degrees Celsius","Temperature",1,1,35194683105092.8,378916029.049126,92882.5396840888,6361549.63865725,NA
"2676","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2046,2.22,"degrees Celsius","Temperature",1,1,35851270270951.7,380384206.573476,94250.1545842348,6389706.19209788,NA
"2677","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2047,2.29,"degrees Celsius","Temperature",1,1,36507857436810.5,381852384.097827,95607.2528473663,6417862.74553851,NA
"2678","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2048,2.36,"degrees Celsius","Temperature",1,1,37164444602669.4,383320561.622177,96953.9553145622,6446019.29897914,NA
"2679","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2049,2.43,"degrees Celsius","Temperature",1,1,37821031768528.3,384788739.146527,98290.3809826048,6474175.85241977,NA
"2680","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2050,2.5,"degrees Celsius","Temperature",1,1,38477618934387.1,386256916.670877,99616.6470390309,6502332.4058604,NA
"2681","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2051,2.57,"degrees Celsius","Temperature",1,1,39174934548149.5,387699228.826587,101044.654297396,6530152.56662052,NA
"2682","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2052,2.64,"degrees Celsius","Temperature",1,1,39872250161912,389141540.982296,102462.076038615,6557972.72738064,NA
"2683","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2053,2.71,"degrees Celsius","Temperature",1,1,40569565775674.4,390583853.138006,103869.029530363,6585792.88814076,NA
"2684","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2054,2.78,"degrees Celsius","Temperature",1,1,41266881389436.8,392026165.293715,105265.630314545,6613613.04890088,NA
"2685","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2055,2.85,"degrees Celsius","Temperature",1,1,41964197003199.2,393468477.449425,106651.992238929,6641433.209661,NA
"2686","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2056,2.92,"degrees Celsius","Temperature",1,1,42702265057880.1,394934316.760343,108124.979890752,6669658.42209944,NA
"2687","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2057,2.99,"degrees Celsius","Temperature",1,1,43440333112561,396400156.071261,109587.073686096,6697883.63453789,NA
"2688","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2058,3.06,"degrees Celsius","Temperature",1,1,44178401167241.9,397865995.382178,111038.394032155,6726108.84697633,NA
"2689","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2059,3.13,"degrees Celsius","Temperature",1,1,44916469221922.8,399331834.693096,112479.059568199,6754334.05941477,NA
"2690","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2060,3.2,"degrees Celsius","Temperature",1,1,45654537276603.7,400797674.004014,113909.187197894,6782559.27185322,NA
"2691","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2061,3.27,"degrees Celsius","Temperature",1,1,46433107197115.9,402266028.334648,115428.855350639,6810588.80867892,NA
"2692","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2062,3.34,"degrees Celsius","Temperature",1,1,47211677117628,403734382.665281,116937.469645158,6838618.34550462,NA
"2693","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2063,3.41,"degrees Celsius","Temperature",1,1,47990247038140.2,405202736.995915,118435.150250784,6866647.88233032,NA
"2694","Vibrio","N/A","Interpolation","all","Northern Plains","GCM","CCSM4",2064,3.48,"degrees Celsius","Temperature",1,1,48768816958652.3,406671091.326548,119922.015601281,6894677.41915602,NA
